pid,post_ts,pre_ts,policy_url
1649,201904,201701,https://www.ahn.org/privacy-policy
311,201905,201801,https://www.charlotteobserver.com/customer-service/privacy-policy/#navlink=mi_footer
1909,201805,201805,https://drexel.edu/about/privacy-legal/
2661,201903,201803,https://www.tr.txstate.edu/privacy-statement.html
2734,201901,201801,http://www.iminent.com/en/Privacy
1651,201810,201805,https://en.help.roblox.com/hc/en-us/articles/115004630823-Roblox-Privacy-and-Cookie-Policy-
2453,201904,201806,https://www.niams.nih.gov/privacy-statement
1437,201905,201801,https://www.theepochtimes.com/privacy-notice
697,201901,201805,https://www.english-heritage.org.uk/about-us/our-people/our-policies/
3355,201905,201706,https://www.notonthehighstreet.com/about/privacy
611,201808,201801,https://www.timesfreepress.com/privacy-policy/
1296,201903,201803,https://www.ski.com.au/about/legal/index.html
3,201808,201806,https://www.cs2n.org/privacy
1511,201903,201805,https://bangaloremirror.indiatimes.com/privacypolicy.cms
3529,201904,201810,http://instinctmagazine.com/privacy-policy
3461,201903,201602,https://www.greynium.com/privacy-policy
833,201905,201703,https://www.energyaustralia.com.au/privacy
3183,201903,201809,https://www.columbia.com/privacy-policy.html
531,201810,201807,https://www.rand.org/site_info/privacy.html
2141,201903,201611,https://www.landcareresearch.co.nz/site-help/privacy
770,201810,201604,https://www.creativechild.com/privacy-policy
2032,201905,201602,https://www.getty.edu/legal/privacy.html
2994,201812,201801,https://www.mobilenations.com/privacy-policy
2380,201902,201610,https://www.science.gov/disclaimer.html
1318,201904,201804,https://www.riteaid.com/legal/privacy-policy
2589,201904,201802,https://www.ucr.edu/privacy.html
2277,201903,201803,https://www.travelex.com.au/product-disclosure-documents-and-terms-conditions/privacy-policy
2200,201809,201609,https://fileinfo.com/privacy
1824,201810,201703,https://www.judysbook.com/terms
3087,201905,201803,https://www.soccermanager.com/privacy.php
1560,201905,201804,https://www.wsws.org/en/special/privacy.html
980,201903,201705,http://www.vintagesynth.com/about/privacy.html
3381,201904,201812,https://www.hrnz.co.nz/industry-information/hrnz-policies/privacy-policy
1161,201904,201802,https://www.sky.co.nz/privacy-statement
1203,201905,201709,https://www.worldmarket.com/category/customer-service/privacy-and-security.do
3083,201902,201707,https://www.trifind.com/PrivacyPolicy.aspx
2849,201903,201805,https://www.nufc.co.uk/privacy-policy
830,201905,201601,https://www.thenorthface.com/help/privacy.html
895,201904,201602,https://www.nigeriapropertycentre.com/privacy-policy
3319,201905,201705,https://www.complex.com/privacy
2893,201808,201702,http://www.shodor.org/about/privacy/
2575,201811,201703,https://www.australiansportsnutrition.com.au/privacy
1670,201905,201708,https://www.doe.in.gov/idoe/indiana-department-education-notice-regarding-family-educational-rights-and-privacy-act-ferpa
3201,201905,201804,https://www.potterybarn.com/about-us/privacy-policy.html
3186,201904,201802,http://www.churchilldownsincorporated.com/our_company/privacy_policy.html
2397,201905,201809,https://www.visitjamaica.com/privacy-policy/
1969,201903,201804,https://www.kcl.ac.uk/terms/privacy.aspx
1419,201810,201703,https://www.perunature.com/privacy-policy
3052,201902,201803,https://www.unitec.ac.nz/privacy-policy
374,201903,201902,https://www.yates.com.au/privacy
1416,201806,201701,https://accounts.majorleaguegaming.com/privacy_policy
97,201902,201806,https://www.furry-paws.com/main/privacy
558,201904,201603,https://www.chicagopublicmedia.org/privacy-policy
366,201903,201803,https://www.safeworkaustralia.gov.au/privacy
3359,201904,201806,https://www.glsen.org/privacy-policy-terms-and-conditions
367,201904,201806,https://www.vet.upenn.edu/privacy-policy
1006,201903,201805,https://www.olympic.org/privacy-policy
2632,201904,201806,http://www.budgetsaresexy.com/disclosure-privacy-policies/
1546,201904,201801,https://globegazette.com/privacy/
2416,201901,201607,https://www.swingtowns.com/privacy.html
1154,201903,201806,https://www.servocity.com/privacy-policy-cookie-restriction-mode
447,201904,201805,https://www.sheetmusicplus.com/help/privacy-policy
3120,201808,201601,https://www.bento.com/privacy.html
3031,201905,201703,https://www.prospects.ac.uk/privacy
1438,201903,201806,http://www.web.uwa.edu.au/privacy
2668,201903,201707,https://www.candymag.com/privacy-policy
2558,201904,201701,https://www.niddk.nih.gov/privacy-policy
2675,201901,201711,https://www.thruway.ny.gov/legal/privacy.html
439,201901,201802,https://www.greatjourneysofnz.co.nz/about/kiwirail/privacy/
2057,201808,201806,https://www.scarymommy.com/privacy-policy-2/
2432,201904,201706,https://www.chipotle.com/privacy-policy
1417,201903,201611,https://www.talbots.com/online/customerservice/customer_service_privacy_policy.jsp
696,201904,201802,https://www.kelloggcompany.com/en_US/privacy-policy.html
1150,201903,201707,https://www.vegrecipesofindia.com/privacy-policy/
3335,201904,201802,https://www.cbox.ws/privacy
2986,201812,201711,https://www.security.co.za/privacypolicy/page
308,201903,201806,https://www.yourlifechoices.com.au/about/disclaimer-and-privacy-policy
340,201905,201806,https://www.oldmutual.co.za/about-us/governance/customer-privacy-notice
1890,201903,201806,https://www.sourcewatch.org/index.php/SourceWatch:Privacy_policy
1495,201904,201601,https://www.hellomagazine.com/privacy-policy.html
3346,201903,201806,http://kdhnews.com/site/privacy.html
1106,201905,201805,https://www.corelogic.com.au/about-us/privacy-policy
1087,201811,201805,https://www.unhcr.org/privacy-policy.html#cookie
1707,201903,201707,https://www.taylorguitars.com/legal/privacy-policy
1653,201905,201704,https://www.copyright.gov/about/privacy-policy.html
2355,201901,201806,https://www.tupperware.com/privacy
3189,201811,201706,https://www.chartjungle.com/print/privacy-policy
1956,201810,201609,https://www.jdpower.com/Privacy
3665,201903,201808,https://eurovision.tv/privacy-cookie-policy
345,201904,201805,https://www.nasponline.org/utility/privacy-policy
3288,201902,201706,https://www.prospecbio.com/privacy
710,201905,201708,https://www.fandango.com/policies/privacy-policy
660,201905,201806,https://www.wada-ama.org/en/privacy-policy
389,201904,201805,https://mysteriousuniverse.org/privacy-policy/
808,201904,201805,https://www.screenaustralia.gov.au/about-us/corporate-documents/policies/privacy
2635,201905,201803,https://www.health24.com/About/Privacy-Policy-20150720-6
3151,201812,201708,https://www.keh.com/shop/privacy-policy
1896,201901,201811,https://www.oneblood.org/privacy-policy.stml
2895,201905,201805,https://hubpages.com/help/privacy-policy
613,201903,201804,https://www.algolia.com/policies/privacy
517,201809,201612,https://www.izotope.com/en/privacy-policy.html
3620,201905,201604,https://www.westernunion.com/us/en/privacy-statement.html
2962,201904,201707,https://www.cinemark.com/privacy-policy
2327,201808,201611,https://www.arrt.org/privacy-policy
970,201810,201710,https://www.ewrestlingnews.com/privacy-policy/
3561,201812,201710,https://www.cleancss.com/privacy.php
3538,201807,201607,https://www.pdfonline.com/corporate/privacy-policy.htm
1918,201808,201612,https://www.guideposts.org/privacy-policy
1350,201905,201707,https://www.shu.ac.uk/about-this-website/privacy-policy
2169,201903,201604,http://www.marathonguide.com/policy.cfm
1285,201904,201710,https://www.dartcenter.org/privacy-policy
2054,201904,201806,http://www.slq.qld.gov.au/home/privacy
1008,201805,201805,https://www.getprice.com.au/privacy-charter.htm
401,201902,201806,http://www.yopmail.com/privacy.php
1897,201905,201801,https://alison.com/about/terms-of-use
286,201809,201804,https://www.southerncompany.com/privacy-statement.html
1923,201904,201709,https://www.nice.com/privacy-statement
535,201902,201701,https://www.fftoday.com/privacy/index.htm
1477,201809,201803,http://www.bounty.com/info/privacy-policy
2653,201905,201806,http://www.cricketweb.net/privacy-statement/
550,201903,201603,https://humber.ca/privacy-policy
480,201810,201612,https://www.jeunesseglobal.com/en-US/privacy-policy
3053,201903,201804,https://www.environment.sa.gov.au/privacy-statement
2219,201905,201806,https://www.doi.gov/privacy
747,201811,201701,https://www.rejuvenation.com/customer-service/privacy
2047,201905,201709,https://estore.onthehub.com/Webstore/Support/PrivacyPolicy.aspx
335,201904,201706,https://www.geonet.org.nz/privacy
822,201904,201711,https://www.ptc.com/en/documents/policies/privacy
2785,201904,201804,http://www.paniniamerica.net/privacyStatement.cfm
75,201812,201802,https://branham.org/privacy
1847,201905,201802,https://www.shell.com/privacy.html
1288,201903,201804,https://eurekamag.com/disclaimer.php
2784,201806,201801,https://www.sunherald.com/customer-service/privacy-policy/#navlink=mi_footer
3012,201901,201606,https://www.rossstores.com/privacy-policy
1666,201904,201805,https://www.investing.com/about-us/privacy-policy
1027,201905,201610,https://www.beyondbank.com.au/privacy.html
688,201807,201708,https://help.riogrande.com/support/solutions/articles/5000727683-rio-grande-privacy-statement
2633,201903,201610,https://www.mitre10.co.nz/privacy
124,201904,201805,https://www.tctmd.com/about/privacy-policy
3519,201901,201611,https://www.bmw.ca/en/footer/metanavigation/Privacy_policy.html
3364,201902,201805,https://www.allaboutjazz.com/privacy.php
756,201904,201706,https://www.lookfantastic.com/info/privacy-policy.list
1310,201903,201806,https://www.newsminer.com/site/privacy.html
757,201905,201803,https://www.tourism.net.nz/policy.html
210,201904,201802,https://www.nintendolife.com/privacy
403,201903,201604,https://www.psprint.com/legal/privacy.asp
3259,201811,201703,https://cit.edu.au/about/site/privacy
242,201904,201801,https://www.cms.gov/about-cms/agency-information/aboutwebsite/privacy-policy.html
2215,201805,201805,https://www.salon.com/about/policy
675,201905,201804,https://www.verizon.com/about/privacy/privacy-policy-summary
1253,201905,201707,https://www.teva.com/on/demandware.store/Sites-TEVA-US-Site/default/BrandTermManagement-PrivacyPolicy
2108,201904,201802,https://secured.westbill.com/terms#privacy
1710,201904,201610,https://www.stickergiant.com/privacy-notice
2858,201903,201809,https://www.iaai.com/PrivacyPolicy
1127,201903,201703,https://www.yourtown.com.au/privacy
1459,201904,201808,https://www.seminarsonly.com/Privacy-Policy.php
2707,201901,201801,https://www.harmoney.co.nz/how-it-works/legal/privacy-policy
2373,201904,201803,https://www.act.gov.au/privacy
3185,201903,201707,https://www.botanicgardens.org/privacy-policy
321,201903,201805,https://www.infoworld.com/about/privacy.html
787,201811,201706,https://www.landofvenus.com/privacy.html
1207,201904,201805,http://www.capcom.com/capcom/legal_privacy/privacy.html
2233,201904,201804,http://www.emeraldgrouppublishing.com/about/policies/privacy.htm
1517,201905,201612,https://www.1000bulbs.com/pages/privacy-policy.html
2971,201903,201603,https://www.allmovie.com/privacy-policy
1048,201904,201805,https://www.viz.com/privacy
2823,201904,201707,https://www.ussoccer.com/privacy-policy
806,201905,201706,https://www.rev.com/about/privacy
786,201808,201704,http://www.monstercrawler.com/tprivate.htm
3033,201905,201804,http://www.queenonline.com/privacy_policy
1602,201807,201805,https://www.dell.com/learn/ag/en/agcorp1/policies-privacy
28,201806,201804,https://www.paycom.com/privacy.php
732,201905,201711,https://www.songkick.com/info/privacy
1110,201903,201708,https://www.behindthename.com/info/privacy
2262,201904,201801,https://www.melbourne.vic.gov.au/about-council/governance-transparency/policies-protocols/Pages/privacy.aspx
2688,201903,201611,https://www.accu-chek.com/privacy-policy
61,201905,201802,https://www.mandarinoriental.com/privacy-policy
2283,201811,201712,https://slashdotmedia.com/privacy-statement/
2847,201905,201701,https://www.paramountmovies.com/legal/privacypolicy.php
1507,201905,201806,https://www.nintendo.com/privacy-policy
364,201905,201802,https://supplyframe.com/company/privacy
29,201905,201805,https://www.merriam-webster.com/privacy-policy
1470,201905,201806,https://www.dhs.gov/privacy-policy
1293,201901,201601,https://www.jabcomix.com/privacypolicy.shtml
1469,201901,201710,https://www.grandisleresort.com/privacy-policy
629,201904,201806,https://www.mindat.org/privacy.php
3121,201903,201705,http://www.acara.edu.au/contact-us/privacy
2340,201903,201706,https://www.dogbreedinfo.com/privacypolicy.htm
3615,201905,201711,https://privacy.microsoft.com/en-us
1462,201903,201805,https://www.ccel.org/info/privacy.html
1113,201901,201706,https://www.esl-lounge.com/privacy.php
2569,201901,201704,https://www.genesisenergy.co.nz/privacy-policy
3367,201905,201702,https://www.minneapolisfed.org/site-information/privacy-and-terms
726,201905,201806,https://www.telstra.com.au/privacy
66,201811,201805,https://www.sega.co.uk/Privacy
3261,201807,201805,https://www.si.edu/privacy
2059,201903,201802,https://www.mylife.com/privacy-policy
15,201904,201806,https://www.adultswim.com/footer/legal/privacy.html
1772,201902,201801,https://www.progarchives.com/PrivacyPolicy.asp
3393,201904,201610,https://www.goodstart.org.au/Privacy-policy
729,201904,201712,https://www.landmarkworldwide.com/privacypolicy
1467,201901,201712,https://mappingyourfuture.org/about/privacy.cfm
864,201904,201711,https://sierranevada.com/terms-and-policies
2465,201810,201806,http://www.kara.com.ng/privacy-policy
1584,201904,201811,https://www.mentor.com/terms_conditions/privacy
622,201905,201802,https://www.maa.org/privacy-policy
322,201905,201804,https://www.pixlr.com/privacy-policy
2248,201904,201805,http://www.665leather.com/privacy-policy.html
2880,201904,201805,http://www.ahima.org/privacy
916,201904,201806,https://www.meredith.com/legal/privacy
544,201904,201901,https://classiccars.com/privacypolicy
41,201811,201801,https://www.crosswordgiant.com/privacy-policy
1108,201905,201611,https://www.kabalarians.com/cfm/cfmincludes/PrivacyPolicy.cfm
2160,201904,201806,http://www.jimmunol.org/privacypolicy
1712,201903,201707,https://www.lowyinstitute.org/privacy-policy-lowy-institute-international-policy
2534,201904,201610,https://www.illinoistollway.com/privacy-information
1826,201806,201611,https://www.wales.nhs.uk/privacystatement
1535,201904,201711,https://www.airlinequality.com/info/cookies/
763,201902,201702,https://www.volkswagen.com.au/en/privacy-policy.html
2876,201905,201805,https://www.irishtimes.com/policy-and-terms/privacy-policy
1947,201905,201806,https://www.theweathernetwork.com/about-us/privacy-policy
35,201905,201806,https://www.sitejabber.com/privacy
3063,201901,201803,http://www.cuisinartresort.com/privacy-policy.html
1765,201905,201811,https://www.netgear.com.au/about/privacy-policy/
876,201903,201705,https://www.htmlgoodies.com/privacy
2673,201810,201806,http://www.jhblive.com/Privacy-in-Johannesburg
2202,201904,201805,https://www.lcfc.com/club/privacy
3378,201901,201805,https://www.activenetwork.com/information/privacy-policy
1980,201905,201812,https://www.vrbo.com/info/privacy
1532,201810,201806,https://www.cavehill.uwi.edu/Legal/Privacy.aspx
2079,201903,201611,https://webb-site.com/pages/privacypolicy.asp
1854,201904,201805,https://www.nrdc.org/privacy-policy
2620,201905,201801,https://policies.uni.edu/web-privacy-statement/
546,201904,201805,https://www.superherostuff.com/safeshoppingguarantee.html
58,201904,201805,https://support.hlj.com/hc/en-us/articles/200989834-Privacy-Policy
2594,201903,201803,https://txtav.com:443/en/privacy-policy
2686,201901,201809,https://www.ncaa.com/privacy
461,201904,201805,https://www.plannedparenthood.org/privacy-policy
409,201808,201801,https://www.heraldonline.com/customer-service/privacy-policy/#navlink=mi_footer
2685,201808,201601,http://laffgaff.com/terms-of-service-and-privacy-policy/
2520,201905,201802,https://www.roalddahl.com/global/privacy-policy
722,201904,201808,https://www.business.vic.gov.au/privacy
151,201901,201801,https://www.aucklandairport.co.nz/privacy-policy
3128,201904,201812,https://www.aiu.edu/privacypolicy.html
2539,201904,201804,https://www.maxconsole.com/help/cookies
1872,201809,201806,https://www.innerbody.com/privacy
1112,201810,201806,http://www.cinema.com.my/privacy_policy.aspx
2938,201904,201807,https://www.chargers.com/privacy-policy/
1840,201905,201710,https://www.dvf.com/privacy-policy.html
422,201904,201806,https://freemusicarchive.org/Privacy_Policy
2695,201903,201710,https://www.harper-adams.ac.uk/general/governance/privacy-and-cookies.cfm
2133,201904,201806,http://www.european-athletics.org/european-athletics/privacy-policy/index.html
1271,201905,201801,https://www.cirquedusoleil.com/legal/corporate/Privacy-policy
553,201904,201805,https://www.atgtickets.com/privacy-policy/
3077,201904,201901,https://www.brisbane.qld.gov.au/about-council/privacy-copyright-disclaimer
662,201904,201603,http://www.legislation.govt.nz/about.aspx#privacy
2967,201809,201806,https://www.motherhood.com/privacy-policy.html
3062,201904,201602,https://www.bluesforpeace.com/privacy-policy.htm
2617,201812,201806,https://www.firstshowing.net/privacy-policy/
3677,201903,201805,https://www.slantmagazine.com/privacy-policy/
358,201904,201806,https://www.calottery.com/privacy-policy
133,201904,201803,https://www.hometips.com/privacy-policy
3621,201905,201805,https://www.movieinsider.com/contact/#privacy
1045,201903,201805,https://www.applydirect.com.au/PrivacyPolicy.html
2304,201904,201810,http://www.act.org/content/act/en/privacy-policy.html
1414,201901,201801,https://www.datasheetarchive.com/privacy.html
6,201905,201806,https://www.basspro.com/shop/en/privacy-policy-summary-bass-pro-shops
3371,201901,201711,https://www.pge.com/en_US/about-pge/company-information/privacy-policy/privacy.page
2528,201904,201601,https://www.nj.gov/nj/privacy.html
3530,201903,201805,http://nakedtube.com/static/privacy
3040,201905,201710,https://www.whirlpool.com/services/about-us/privacy-statement.html
884,201902,201702,https://www.pdr.net/privacy-policy/
2016,201901,201704,https://www.freeparking.co.nz/about-us/terms-and-conditions/privacy-policy/#content
1353,201811,201709,https://www.bp.com/en/global/corporate/privacy-statement.html
3457,201905,201801,https://www.gettyimages.com/company/privacy-policy
1786,201905,201806,https://www.allscrabblewords.com/privacy-policy
1582,201810,201803,https://www.xilinx.com/about/privacy-policy.html
2556,201904,201711,https://www.jnj.com/corporate/privacy-policy
1254,201811,201605,https://it.iu.edu/privacy/
3658,201904,201610,https://www.cinemaclock.com/info/privacy-policy
2660,201903,201805,http://www.land.vic.gov.au/home/privacy-and-security-statement
3292,201905,201709,http://www.explore-uruguay.com/privacy-policy.html
921,201810,201703,https://help.propertyroom.com/customer/portal/topics/764326-privacy-policy/articles
1997,201806,201801,http://www.thepinupfiles.com/privacy.html
559,201810,201608,https://www.totallyhermedia.com/privacy/
3197,201905,201607,https://www.maxim.com/page/privacy-policy
2809,201905,201806,https://www.cfr.org/privacy-policy
1053,201810,201707,https://www.greataupair.com/support.cfm/topic/privacy
263,201807,201806,http://privacy.synapsegroupinc.com/
373,201809,201712,https://www.jpl.nasa.gov/copyrights.php
3558,201903,201806,https://www.wellsfargo.com/privacy-security/privacy/online/
1557,201904,201707,https://www.govt.nz/about/using-this-website/privacy/
2527,201905,201903,http://www.scarleteen.com/user_guidelines_privacy_policy
1211,201901,201706,https://www.askbarbadosrealty.com/privacy-policy-0
2067,201812,201802,https://www.cambridgeenglish.org/footer/data-protection/
3216,201904,201806,https://www.namibian.com.na/Privacy-Policy
1381,201904,201712,https://www.masseyeandear.org/privacy
289,201905,201805,http://www.haymarket.com/privacy-policy
1816,201905,201805,https://www.hotelchocolat.com/uk/help/security-and-privacy.html
585,201904,201709,https://www.edwardjones.com/privacy/index.html
3327,201905,201809,https://www.sane.org/privacy
2247,201905,201706,https://www.stlyrics.com/privacy.htm
490,201808,201705,https://www.rosewoodhotels.com/en/privacy-policy
3018,201905,201603,http://www.micromaxinfo.com/privacy-policy
3484,201809,201805,https://www.yola.com/privacy-policy
1452,201905,201803,https://www.mec.ca/en/explore/privacy-policy
1146,201905,201807,https://www.grizzly.com/privacy
700,201905,201806,https://www.chla.org/notice-privacy-practices
877,201901,201707,https://www.stanbicbank.co.tz/tanzania/About-Us/Footer/Privacy-and-security-statement
3064,201905,201804,https://www.dice.com/about/privacy
610,201812,201803,https://content.harcourts.com.au/Content/PrivacyPolicy
624,201904,201805,https://www.viewbug.com/privacy-policy
2464,201810,201805,http://organizedhome.com/privacy-policy
2939,201905,201806,https://www.team-bhp.com/privacy-policy
2923,201904,201806,http://www.yhaindia.org/privacy-policy.html
2182,201903,201707,https://www.functionalmovement.com/privacy
3176,201811,201608,https://www.sanignaciobelize.com/privacy-policy
2713,201905,201804,https://www.ubergizmo.com/privacy/
2440,201905,201801,https://www.whitepages.com/data-policy
1303,201812,201806,https://leadersandbest.umich.edu/give/privacy
3342,201904,201810,http://www.artnet.com/about/privacy-formal.asp
1976,201904,201803,https://ama.com.au/privacy-policy
2122,201812,201808,https://www.colehaan.com/privacy-policy.html
1035,201812,201611,https://hetmanrecovery.com/privacy.htm
2914,201904,201804,https://www.adelaide.edu.au/legals/privacy
2313,201901,201706,https://www.elsanjuanhotel.com/privacy-policy
514,201903,201809,https://www.eurekalert.org/privacy.php
2228,201810,201803,https://www.cyberciti.biz/tips/privacy
1148,201904,201809,https://www.ratemyprofessors.com/TermsOfUse_us.jsp#privacy
841,201903,201707,https://www.mensxp.com/privacy-policy.html
2096,201905,201805,https://www.kayako.com/about/privacy
1270,201905,201602,https://www.adcouncil.org/About-Us/Privacy-Policy
990,201905,201710,https://behindmlm.com/privacy-policy/
1506,201903,201808,https://www.officer.com/privacy-policy
2954,201905,201704,https://www.dell.com/learn/us/en/uscorp1/policies-privacy
2193,201810,201803,http://www.trainzportal.com/pages/privacy-policy
1124,201904,201707,https://www.psychologicalscience.org/privacy-policy
1818,201905,201804,https://archiveofourown.org/tos#privacy
323,201904,201711,https://www.buckle.com/guest-services/privacy-security/privacy-security
3618,201905,201706,https://www.smartdraw.com/about/privacy.htm
3008,201903,201801,http://www.euro.who.int/en/home/privacy-statement
907,201903,201707,https://www.woodcraft.com/pages/privacypolicy
1543,201806,201805,https://www.condenast.com/privacy-policy/#california
2984,201903,201803,https://www.cas.org/legal/privacy
580,201904,201805,https://www.celebitchy.com/privacy_policy/
824,201905,201808,https://www.fastweb.com/privacy
102,201811,201709,https://www.lanl.gov/resources/web-policies/copyright-legal.php
3228,201902,201709,https://www.tumi.com/s/privacyPolicy/
2279,201904,201803,https://www.medtronic.com/us-en/privacy-statement.html
49,201905,201902,https://komonews.com/station/privacy
1037,201904,201805,https://www.givemesport.com/privacy-statement
1227,201903,201710,https://rarediseases.info.nih.gov/pages/36/privacy-notice
2230,201905,201804,https://www.dublincity.ie/privacy-statement
3680,201901,201803,https://factorymedia.com/privacy
2360,201905,201708,https://www.capterra.com/legal/privacy-policy
892,201905,201805,https://www.ups.com/us/en/help-center/legal-terms-conditions/privacy-notice.page
1142,201901,201804,https://www.mofa.go.jp/about/privacy.html
239,201903,201806,https://www.wilsoncenter.org/privacy-policy
2407,201904,201806,http://www.nust.edu.pk/Pages/Privacy-Policy.aspx
3423,201905,201710,https://www.thesimsresource.com/helpcenter/privacy
1411,201904,201802,https://www.edweek.org/info/about/privacy-policy.html
1269,201905,201801,https://www.sc.edu/about/notices/privacy/
2332,201905,201801,https://www.free-online-calculator-use.com/info-privacy-policy.html
1352,201902,201602,http://www.rv.net/privacy.cfm
2287,201905,201808,https://wlos.com/station/privacy
2092,201901,201806,https://tax.virginia.gov/online-privacy-statement
352,201809,201704,https://www.ucar.edu/privacy-policy
2619,201811,201803,https://www.flashgames247.com/pages/privacypolicy.html
1598,201904,201803,http://www.lpga.com/privacy-policy
1932,201810,201706,https://www.outrigger.com/privacy-policy
3210,201809,201610,https://canadiannanny.ca/privacy
3443,201901,201806,http://www.familyplanning.org.nz/privacy-statement
543,201901,201806,https://about.metservice.com/our-company/about-this-site/privacy-policy
3158,201904,201711,https://hymnary.org/info/privacy.html
2153,201903,201806,https://www.geisinger.org/about-geisinger/corporate/corporate-policies/website-privacy-policy
391,201904,201610,http://www.hollywood.com/privacy/
2100,201905,201812,https://au.reachout.com/our-policies/privacy-policy
1713,201901,201604,http://www.mscsoftware.com/msc-software-online-privacy-statement
3044,201905,201712,https://studentaid.ed.gov/sa/privacy
1905,201812,201710,https://www.opticsplanet.com/our-policy.html
2982,201904,201803,https://www.pinalcentral.com/site/privacy.html
973,201905,201710,https://www.wfla.com/privacy-policy
3388,201903,201803,https://ahm.com.au/privacy-policy
2068,201904,201805,https://www.rapid7.com/privacy-policy
3485,201901,201801,https://www.uspreventiveservicestaskforce.org/Page/Name/privacy-policy
2812,201810,201806,https://www.td.gov.hk/en/privacy_policy/index.html
2866,201905,201603,http://iomfats.org/misc/copyright.html
3029,201901,201805,https://www.legacy.com/about/privacy-policy
1204,201904,201806,http://tennisnow.com/privacy-policy.aspx
3438,201808,201709,https://www.naturalhandyman.com/policy.html
3071,201810,201805,https://www.commonapp.org/privacy-policy
582,201903,201805,https://www.game-debate.com/payment/privacy
699,201903,201801,https://www.bridgebase.com/intro/privacy.php
2142,201905,201803,https://www.sensis.com.au/about/privacy
3477,201903,201804,http://brief.media/privacy-policy
460,201904,201806,http://www.hartfordbusiness.com/article/20121204/ABOUTUS/121209972
1637,201812,201801,https://gawker.com/privacy.html
116,201904,201804,https://www.thoracic.org/privacy-policy.php
831,201901,201703,https://www.turtlediary.com/privacy-policy.html
431,201904,201710,https://www.macrumors.com/privacydmca.html
1302,201904,201710,https://www.playrix.com/privacy/index.html
1808,201903,201806,https://www.weber.edu/WSUHomePage/WSU-Terms-of-Use.html
2062,201903,201804,http://www.stlamerican.com/site/privacy.html
1444,201903,201703,https://www.evite.com/content/privacy_policy
1885,201905,201710,https://www.ratemyteachers.com/privacy
1284,201904,201805,https://worldview.stratfor.com/privacy-policy
2523,201812,201711,https://www.johnnyseeds.com/customer-support/privacy-security.html
2928,201905,201708,https://shop.nordstrom.com/c/nordstrom-privacy
818,201903,201709,https://hiring.careerbuilder.com/company/privacy-policy
2591,201903,201805,https://www.mheducation.com/privacy.html
510,201904,201608,https://www.scripps.org/privacy-policy
221,201905,201806,http://www.idlebrain.com/privacy.html
1554,201905,201801,https://recyclingnearyou.com.au/privacy.cfm
2801,201805,201801,http://www.bl.uk/aboutus/terms/privacy/index.html
826,201904,201809,https://grouppublishingps.zendesk.com/hc/en-us/articles/211878208-Privacy-Policy
2835,201905,201803,https://www.internetbrands.com/privacy/privacy-main.html
896,201904,201710,https://www.isro.gov.in/privacy-policy
1040,201904,201802,https://www.cam.ac.uk/about-this-site/privacy-policy
1803,201809,201707,https://www.thecitycook.com/misc/privacy
2725,201905,201806,https://wn.com/privacypolicy
2044,201904,201708,https://www.westpac.co.nz/who-we-are/about-westpac-new-zealand/westpac-legal-information/
3005,201809,201805,https://www.cl.cam.ac.uk/privacy.html
3521,201905,201708,https://www.sky.com/help/articles/sky-privacy-and-cookies-notice
513,201905,201806,https://www.unigo.com/aboutus/privacy
2222,201903,201805,https://www.bps.org.uk/privacy-policy
18,201811,201703,https://www.cisco.com/c/en/us/about/legal/privacy-full.html
2227,201903,201706,https://www.tirebuyer.com/privacy-policy
1681,201812,201604,https://www.mdt.mt.gov/mdt/security_policy.shtml
2553,201905,201708,https://www.technipages.com/privacy
501,201905,201703,https://www.care.com/privacy-policy-p1013.html
1007,201903,201805,https://www.iaaf.org/privacy-policy
1420,201901,201601,https://www.ami.co.nz/about/privacy-policy
3295,201905,201805,https://n4g.com/site/privacystatement
2681,201903,201706,https://www.diablowiki.net/Diablo_Wiki:Privacy_policy
2413,201905,201804,https://www.dailykos.com/privacy
982,201905,201805,https://www.ted.com/about/our-organization/our-policies-terms/privacy-policy
55,201905,201709,https://www.biblio.com/pages/Privacy_and_Security.html
2552,201903,201802,https://www.aip.org/aip/privacy-policy
2792,201905,201803,https://www.digikey.com/en/help/privacy
1341,201905,201901,https://secure.actblue.com/privacy
103,201904,201805,http://suzukicycles.com/Privacy.aspx
2682,201904,201806,https://www.homeinstead.com/privacy-policy/
1692,201903,201603,https://www.mediamatters.org/privacy
2832,201903,201803,https://www.phonescoop.com/site/privacy.php
3376,201812,201603,https://www.lotuscars.com/legal-privacy-policy
2905,201903,201804,https://www.honda.com/privacy-policy
1942,201904,201606,http://www.citypages.com/about/privacy-policy
2573,201904,201804,https://www.emiratesgroupcareers.com/privacy-policy/
1620,201810,201805,https://www.eff.org/policy
177,201904,201702,https://cspinet.org/privacy-policy
1875,201903,201805,https://www.thearc.org/privacy-policy
2639,201811,201803,https://www.mclaren.org/main/mclaren-web-privacy-policy.aspx
2135,201904,201603,https://www.vline.com.au/Privacy-policy
1771,201905,201701,https://www.henryford.com/visitors/expect/privacy
2188,201904,201710,https://www.strayer.edu/privacy-policy
315,201905,201703,https://www.charitywater.org/privacy
2972,201903,201602,https://www.bemidjipioneer.com/privacy
919,201905,201801,https://www.carfax.com/company/privacy-statement
1501,201904,201606,https://www.aspca.org/about-us/privacy-policy
1279,201808,201609,https://www.godiva.com/privacy-policy/privacyPolicy.html
